Final_name,FeatureID,Annotation_Confidence,Final_formula,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway
NA,1.69_362.23104_HILIC,L3,C18H34O7,NA,NA,NA,NA
NA,1.323_256.16748_HILIC,L3,C14H24O4,NA,NA,NA,NA
NA,13.095_622.10484_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.692_470.2519_HILIC,L3,C24H38O9,NA,NA,NA,NA
NA,13.14_268.07952_HILIC,L3,C9H16O9,NA,NA,NA,NA
NA,1.694_190.12049_HILIC,L3,C9H18O4,NA,NA,NA,NA
NA,1.695_302.17309_HILIC,L3,M,NA,NA,NA,NA
NA,1.695_386.23079_HILIC,L3,C20H34O7,NA,NA,NA,NA
NA,1.341_492.19997_HILIC,L3,M,NA,NA,NA,NA
NA,13.376_203.93618_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.344_342.20433_HILIC,L3,C18H30O6,NA,NA,NA,NA
NA,1.345_184.14632_HILIC,L3,C11H20O2,NA,NA,NA,NA
NA,1.346_240.13612_HILIC,L3,C13H20O4,NA,NA,NA,NA
NA,1.714_344.05651_HILIC,L3,M,NA,NA,NA,NA
NA,1.349_426.13495_HILIC,L3,C24H18N4O4,NA,NA,NA,NA
NA,1.353_332.25689_HILIC,L3,C18H36O5,NA,NA,NA,NA
NA,1.354_210.16184_HILIC,L3,C13H22O2,NA,NA,NA,NA
NA,3.002_217.96877_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.9_217.9881_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.634_560.08845_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.995_144.07867_HILIC,L3,C7H12O3,NA,NA,NA,NA
NA,10.361_266.06518_HILIC,L3,M,NA,NA,NA,NA
NA,10.496_227.94743_HILIC,L3,C3H4NO7P2,NA,NA,NA,NA
NA,1.372_344.22005_HILIC,L3,C18H32O6,NA,NA,NA,NA
NA,10.496_280.02073_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.485_346.1265_HILIC,L3,M,NA,NA,NA,NA
NA,15.014_97.96737_HILIC,Unknown,NA,NA,NA,NA,NA
NA,10.594_357.97429_HILIC,L3,C13H11O6PS2,NA,NA,NA,NA
NA,10.741_245.08994_HILIC,L3,M,NA,NA,NA,NA
NA,1.394_430.16633_HILIC,L3,C24H22N4O4,NA,NA,NA,NA
NA,13.797_426.13772_HILIC,L3,M,NA,NA,NA,NA
NA,1.396_398.22847_HILIC,L3,M,NA,NA,NA,NA
NA,11.075_223.96048_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.402_270.14672_HILIC,L3,C14H22O5,NA,NA,NA,NA
NA,13.863_500.13799_HILIC,L3,C18H28O16,NA,NA,NA,NA
NA,13.939_430.1326_HILIC,L3,C15H26O14,NA,NA,NA,NA
NA,13.996_384.12712_HILIC,L3,M,NA,NA,NA,NA
NA,11.209_405.11214_HILIC,L3,C12H23NO14,NA,NA,NA,NA
NA,11.209_460.05234_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.209_684.23215_HILIC,L3,M,NA,NA,NA,NA
NA,14.168_567.1649_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.21_740.15178_HILIC,Unknown,NA,NA,NA,NA,NA
NA,16.473_159.94631_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.401_297.14252_HILIC,L3,C11H23NO8,NA,NA,NA,NA
NA,1.456_200.10503_HILIC,L3,C10H16O4,NA,NA,NA,NA
NA,1.457_254.15188_HILIC,L3,M,NA,NA,NA,NA
NA,1.459_224.10477_HILIC,L3,M,NA,NA,NA,NA
NA,14.813_131.99096_HILIC,L3,C3H5N2PS,NA,NA,NA,NA
NA,1.461_210.16183_HILIC,L3,M,NA,NA,NA,NA
NA,11.682_406.07285_HILIC,L3,C19H18O8S,NA,NA,NA,NA
NA,11.682_421.00789_HILIC,L3,C13H15N3O7S3,NA,NA,NA,NA
NA,14.844_203.93614_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.494_314.2096_HILIC,L3,C17H30O5,NA,NA,NA,NA
NA,11.685_733.08749_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.235_203.97237_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.688_203.93618_HILIC,Unknown,NA,NA,NA,NA,NA
NA,14.987_764.18893_HILIC,L3,C42H40N2O4S4,NA,NA,NA,NA
NA,15.005_195.93484_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.008_197.89263_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.783_460.05237_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.011_180.88975_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.011_198.89277_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.785_560.08855_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.567_284.16247_HILIC,L3,C15H24O5,NA,NA,NA,NA
NA,11.795_442.04185_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.569_385.94279_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.123_723.14045_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.854_226.06886_HILIC,L3,C7H14O8,NA,NA,NA,NA
NA,6.796_314.10042_HILIC,L3,C14H18O8,NA,NA,NA,NA
NA,12.008_445.0396_HILIC,L3,C10H17N5O11P2,NA,NA,NA,NA
NA,1.57_521.91735_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.986_463.09992_HILIC,L3,C14H25NO14S,NA,NA,NA,NA
NA,12.017_405.11216_HILIC,L3,C12H23NO14,NA,NA,NA,NA
NA,12.03_460.05236_HILIC,Unknown,NA,NA,NA,NA,NA
NA,16.45_203.93615_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.051_442.04183_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.424_282.10798_HILIC,L3,C10H14N6O4,NA,NA,NA,NA
NA,1.593_396.21276_HILIC,L3,M,NA,NA,NA,NA
NA,13.347_650.22685_HILIC,L3,M,NA,NA,NA,NA
NA,12.065_350.02639_HILIC,L3,C11H6N6O8,NA,NA,NA,NA
NA,17.078_990.32655_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.067_246.9784_HILIC,L3,C4H9O8P2,NA,NA,NA,NA
NA,12.068_195.91315_HILIC,Unknown,NA,NA,NA,NA,NA
NA,17.586_990.32648_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.638_270.13858_HILIC,L3,C14H23O3P,NA,NA,NA,NA
NA,12.068_316.08853_HILIC,L3,C8H12N8O6,NA,NA,NA,NA
NA,1.647_373.21034_HILIC,L3,C18H31NO7,NA,NA,NA,NA
NA,2.057_230.11534_HILIC,L3,C11H18O5,NA,NA,NA,NA
NA,1.654_270.14681_HILIC,L3,M,NA,NA,NA,NA
NA,1.658_186.08919_HILIC,L3,C9H14O4,NA,NA,NA,NA
NA,2.234_172.0347_HILIC,L3,C3H4N6O3,NA,NA,NA,NA
NA,4.741_188.941_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.235_216.08042_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.235_273.00668_HILIC,L3,C8H7N3O6S,NA,NA,NA,NA
NA,1.677_242.11537_HILIC,L3,C12H18O5,NA,NA,NA,NA
NA,2.279_198.81548_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.696_268.07949_HILIC,L3,C9H16O9,NA,NA,NA,NA
NA,1.68_258.14687_HILIC,L3,C13H22O5,NA,NA,NA,NA
NA,9.892_254.10027_HILIC,L3,M,NA,NA,NA,NA
NA,12.788_622.10468_HILIC,Unknown,NA,NA,NA,NA,NA
NA,7.877_269.99438_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.316_244.90661_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.686_388.24771_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.317_162.92082_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.952_500.138_HILIC,L3,C18H28O16,NA,NA,NA,NA
NA,1.687_274.17809_HILIC,L3,C14H26O5,NA,NA,NA,NA
NA,12.974_416.15334_HILIC,L3,C15H28O13,NA,NA,NA,NA
NA,2.32_198.91337_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.18_279.02538_HILIC,L3,C7H10N3O7P,NA,NA,NA,NA
NA,2.343_242.09034_HILIC,L3,C10H14N2O5,NA,NA,NA,NA
NA,13.094_567.16491_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.691_360.21511_HILIC,L3,C18H32O7,NA,NA,NA,NA
NA,2.421_229.98819_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.096_618.16168_HILIC,L3,C29H30O15,NA,NA,NA,NA
NA,14.171_353.00489_HILIC,L3,M,NA,NA,NA,NA
NA,13.346_500.138_HILIC,L3,C18H28O16,NA,NA,NA,NA
NA,2.53_149.93166_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.696_374.19443_HILIC,L3,C18H30O8,NA,NA,NA,NA
NA,2.707_254.07096_HILIC,L3,M,NA,NA,NA,NA
NA,1.7_260.16236_HILIC,L3,C11H22N3O4,NA,NA,NA,NA
NA,1.702_146.09433_HILIC,L3,C7H14O3,NA,NA,NA,NA
NA,13.441_567.16493_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.709_357.10089_HILIC,L3,C22H15NO4,NA,NA,NA,NA
NA,13.611_352.06439_HILIC,L3,C12H16O12,NA,NA,NA,NA
NA,13.629_618.16156_HILIC,Unknown,NA,NA,NA,NA,NA
NA,1.733_254.11543_HILIC,L3,C13H18O5,NA,NA,NA,NA
NA,1.794_232.13099_HILIC,L3,C11H20O5,NA,NA,NA,NA
NA,13.633_622.10469_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.002_191.97263_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.634_203.93616_HILIC,Unknown,NA,NA,NA,NA,NA
NA,14.968_784.15754_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.634_604.09462_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.638_540.146_HILIC,L3,C31H24O9,NA,NA,NA,NA
NA,13.656_500.13822_HILIC,L3,C18H28O16,NA,NA,NA,NA
NA,10.496_237.97616_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.764_500.138_HILIC,L3,C18H28O16,NA,NA,NA,NA
NA,12.696_368.00487_HILIC,L3,C11H12O12S,NA,NA,NA,NA
NA,2.314_342.01554_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.796_618.16186_HILIC,L3,C29H30O15,NA,NA,NA,NA
NA,13.796_622.10485_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.52_258.03522_HILIC,L3,C6H6N6O6,NA,NA,NA,NA
NA,10.886_260.13727_HILIC,L3,M,NA,NA,NA,NA
NA,3.525_258.74089_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.123_281.0761_HILIC,L3,C10H11N5O5,NA,NA,NA,NA
NA,3.526_302.69057_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.288_518.14852_HILIC,L3,C18H30O17,NA,NA,NA,NA
NA,6.839_161.84907_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.839_93.9353_HILIC,Unknown,NA,NA,NA,NA,NA
NA,14.014_567.16493_HILIC,Unknown,NA,NA,NA,NA,NA
NA,14.161_384.12711_HILIC,L3,C14H24O12,NA,NA,NA,NA
NA,3.883_229.06195_HILIC,L3,C6H15NO6S,NA,NA,NA,NA
NA,16.472_891.26983_HILIC,Unknown,NA,NA,NA,NA,NA
NA,16.746_828.27449_HILIC,Unknown,NA,NA,NA,NA,NA
NA,14.8_501.92717_HILIC,Unknown,NA,NA,NA,NA,NA
NA,17.348_990.32646_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.553_405.11217_HILIC,L3,C13H19N5O10,NA,NA,NA,NA
NA,4.472_158.01904_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.682_395.0028_HILIC,L3,C11H14N3O7PS2,NA,NA,NA,NA
NA,14.829_290.95646_HILIC,L3,C4H7NO10P2,NA,NA,NA,NA
NA,4.695_251.95867_HILIC,L3,C6H6O7P2,NA,NA,NA,NA
NA,11.685_698.1515_HILIC,L3,C33H30O17,NA,NA,NA,NA
NA,14.853_298.88565_HILIC,Unknown,NA,NA,NA,NA,NA
NA,4.776_279.13185_HILIC,L3,C12H17N5O3,NA,NA,NA,NA
NA,4.783_156.00351_HILIC,L3,C10H4S,NA,NA,NA,NA
NA,4.783_237.12119_HILIC,L3,C9H19NO6,NA,NA,NA,NA
NA,4.793_200.02985_HILIC,L3,M,NA,NA,NA,NA
NA,2.292_228.09986_HILIC,L3,C11H16O5,NA,NA,NA,NA
NA,9.853_281.14753_HILIC,L3,C11H23NO7,NA,NA,NA,NA
NA,2.313_135.90197_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.793_456.10947_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.118_203.93615_HILIC,Unknown,NA,NA,NA,NA,NA
NA,11.797_405.11217_HILIC,L3,C13H19N5O10,NA,NA,NA,NA
NA,15.119_784.15744_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.351_244.17867_HILIC,L3,M,NA,NA,NA,NA
NA,13.797_567.1649_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.128_159.94632_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.01_456.10944_HILIC,L3,C16H24O15,NA,NA,NA,NA
NA,2.319_222.88176_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.179_269.99439_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.328_218.8851_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.436_256.0696_HILIC,L3,C10H12N2O6,NA,NA,NA,NA
NA,16.162_203.93616_HILIC,Unknown,NA,NA,NA,NA,NA
NA,16.345_828.27442_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.84_206.84694_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.424_198.05051_HILIC,L3,C13H10S,NA,NA,NA,NA
NA,8.901_725.87959_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.186_197.91786_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.841_164.84754_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.913_657.8923_HILIC,Unknown,NA,NA,NA,NA,NA
NA,17.586_203.93615_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.843_316.86202_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.034_203.97238_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.847_201.81276_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.849_295.71604_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.261_460.05239_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.262_405.11214_HILIC,L3,C12H23NO14,NA,NA,NA,NA
NA,3.925_313.1025_HILIC,L3,M,NA,NA,NA,NA
NA,9.174_242.0539_HILIC,L3,C9H10N2O6,NA,NA,NA,NA
NA,9.548_279.98868_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.441_405.11219_HILIC,L3,C12H23NO14,NA,NA,NA,NA
NA,9.618_372.12706_HILIC,L3,M,NA,NA,NA,NA
NA,13.695_561.08688_HILIC,Unknown,NA,NA,NA,NA,NA
NA,7.723_633.73504_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.347_195.86313_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.315_163.92108_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.315_249.90086_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.518_217.95175_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.316_245.90439_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.317_187.91333_HILIC,Unknown,NA,NA,NA,NA,NA
NA,12.954_298.0901_HILIC,L3,C10H18O10,NA,NA,NA,NA
NA,15.128_780.21436_HILIC,L3,C35H40O20,NA,NA,NA,NA
NA,2.794_274.14173_HILIC,L3,C13H22O6,NA,NA,NA,NA
NA,8.384_179.91841_HILIC,Unknown,NA,NA,NA,NA,NA
NA,13.442_622.10486_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.826_397.89873_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.937_201.95702_HILIC,Unknown,NA,NA,NA,NA,NA
NA,7.875_364.11474_HILIC,L3,C14H16N6O6,NA,NA,NA,NA
NA,2.99_262.14164_HILIC,L3,C12H22O6,NA,NA,NA,NA
NA,9.152_460.1584_HILIC,L3,M,NA,NA,NA,NA
NA,3.062_218.11529_HILIC,L3,C10H18O5,NA,NA,NA,NA
NA,8.178_280.02313_HILIC,Unknown,NA,NA,NA,NA,NA
NA,4.471_244.97529_HILIC,L3,C6H3N3O6S,NA,NA,NA,NA
NA,2.905_184.03471_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.907_215.97249_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.516_301.99922_HILIC,Unknown,NA,NA,NA,NA,NA
NA,9.123_265.00971_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.841_155.87604_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.172_275.10059_HILIC,L3,C11H17NO7,NA,NA,NA,NA
NA,6.842_271.8043_HILIC,Unknown,NA,NA,NA,NA,NA
NA,4.768_198.01414_HILIC,L3,M,NA,NA,NA,NA
NA,3.526_179.85132_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.211_401.20532_HILIC,L3,C19H31NO8,NA,NA,NA,NA
NA,7.82_279.9887_HILIC,L3,C12H8O4S2,NA,NA,NA,NA
NA,6.843_275.7722_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.761_203.93604_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.834_398.89653_HILIC,Unknown,NA,NA,NA,NA,NA
NA,15.107_764.1893_HILIC,L3,C46H36O7S2,NA,NA,NA,NA
NA,6.857_254.80119_HILIC,Unknown,NA,NA,NA,NA,NA
NA,2.317_250.89947_HILIC,Unknown,NA,NA,NA,NA,NA
NA,3.523_74.03677_HILIC,L3,C3H6O2,NA,NA,NA,NA
NA,6.841_256.82955_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.844_273.77529_HILIC,Unknown,NA,NA,NA,NA,NA
NA,6.845_260.82334_HILIC,Unknown,NA,NA,NA,NA,NA
NA,8.808_197.02999_HILIC,L3,C12H7NS,NA,NA,NA,NA
NA,7.874_280.02313_HILIC,L3,C5H10N6O4P2,NA,NA,NA,NA
NA,9.124_266.00749_HILIC,L3,C11H6O8,NA,NA,NA,NA
